0.1,0.01,55,3116,0
0.2,0.01,55,3122,0
0.3,0.01,69,3145,0
0.4,0.01,52,3176,0
0.5,0.01,59,3058,0
0.6,0.01,65,3139,0
0.7,0.01,71,3208,0
0.8,0.01,52,3128,0
0.9,0.01,50,3151,0
1.0,0.01,49,3168,0
0.1,0.02,66,3505,0
0.2,0.02,58,3364,0
0.3,0.02,53,3297,0
0.4,0.02,47,3271,0
0.5,0.02,53,3325,0
0.6,0.02,72,3429,0
0.7,0.02,61,3397,0
0.8,0.02,52,3389,0
0.9,0.02,42,3392,0
1.0,0.02,59,3501,0
0.1,0.03,50,3554,0
0.2,0.03,62,3391,0
0.3,0.03,64,3489,0
0.4,0.03,61,3451,0
0.5,0.03,56,3551,0
0.6,0.03,65,3537,0
0.7,0.03,50,3460,0
0.8,0.03,62,3422,1
0.9,0.03,76,3487,0
1.0,0.03,50,3403,0
0.1,0.04,54,3466,0
0.2,0.04,69,3592,0
0.3,0.04,51,3472,0
0.4,0.04,58,3564,0
0.5,0.04,49,3509,0
0.6,0.04,55,3449,0
0.7,0.04,64,3481,1
0.8,0.04,69,3661,0
0.9,0.04,50,3478,0
1.0,0.04,58,3556,0
0.1,0.05,53,3516,0
0.2,0.05,58,3534,0
0.3,0.05,55,3609,0
0.4,0.05,61,3503,0
0.5,0.05,63,3550,0
0.6,0.05,49,3448,1
0.7,0.05,74,3532,0
0.8,0.05,60,3481,0
0.9,0.05,55,3586,0
1.0,0.05,54,3492,0
0.1,0.06,63,3634,0
0.2,0.06,61,3597,0
0.3,0.06,60,3553,0
0.4,0.06,63,3583,0
0.5,0.06,59,3548,0
0.6,0.06,69,3573,1
0.7,0.06,73,3614,0
0.8,0.06,64,3574,1
0.9,0.06,84,3683,0
1.0,0.06,63,3667,0
0.1,0.07,53,3643,0
0.2,0.07,67,3577,0
0.3,0.07,53,3499,0
0.4,0.07,46,3478,0
0.5,0.07,54,3537,0
0.6,0.07,54,3648,0
0.7,0.07,64,3406,0
0.8,0.07,56,3579,0
0.9,0.07,59,3575,0
1.0,0.07,42,3499,0
0.1,0.08,52,3731,1
0.2,0.08,73,3700,2
0.3,0.08,62,3792,1
0.4,0.08,50,3754,2
0.5,0.08,85,3863,0
0.6,0.08,66,3710,0
0.7,0.08,81,3829,0
0.8,0.08,66,3667,0
0.9,0.08,46,3775,1
1.0,0.08,72,3768,2
0.1,0.09,58,3748,2
0.2,0.09,55,3701,0
0.3,0.09,64,3828,1
0.4,0.09,71,3766,0
0.5,0.09,76,3878,2
0.6,0.09,58,3668,0
0.7,0.09,58,3630,0
0.8,0.09,63,3722,1
0.9,0.09,74,3834,1
1.0,0.09,73,3855,1
0.1,0.1,68,3871,0
0.2,0.1,62,3823,1
0.3,0.1,66,3811,2
0.4,0.1,60,3807,1
0.5,0.1,58,3803,1
0.6,0.1,65,3826,2
0.7,0.1,52,3784,0
0.8,0.1,73,3851,0
0.9,0.1,69,3778,1
1.0,0.1,73,3748,3
0.1,0.11,65,3750,0
0.2,0.11,63,3847,2
0.3,0.11,71,3852,0
0.4,0.11,60,3699,0
0.5,0.11,64,3785,1
0.6,0.11,67,3878,0
0.7,0.11,79,3849,3
0.8,0.11,69,3885,2
0.9,0.11,77,3798,1
1.0,0.11,68,3696,1
0.1,0.12,64,3934,0
0.2,0.12,68,3628,0
0.3,0.12,50,3745,1
0.4,0.12,70,3855,0
0.5,0.12,61,3706,3
0.6,0.12,65,3899,2
0.7,0.12,65,3709,1
0.8,0.12,76,3861,2
0.9,0.12,74,3866,0
1.0,0.12,71,3793,0
0.1,0.13,65,3603,0
0.2,0.13,75,3996,0
0.3,0.13,58,3761,2
0.4,0.13,62,3885,2
0.5,0.13,66,3908,3
0.6,0.13,64,3757,0
0.7,0.13,69,3895,3
0.8,0.13,59,3892,3
0.9,0.13,85,3826,1
1.0,0.13,62,3724,2
0.1,0.14,59,3880,2
0.2,0.14,72,3978,2
0.3,0.14,76,3807,2
0.4,0.14,66,3725,2
0.5,0.14,49,3775,1
0.6,0.14,71,3763,1
0.7,0.14,66,3820,2
0.8,0.14,68,3838,0
0.9,0.14,58,3790,0
1.0,0.14,78,3913,1
0.1,0.15,70,4030,2
0.2,0.15,75,4013,0
0.3,0.15,79,4019,2
0.4,0.15,68,3857,0
0.5,0.15,71,4116,3
0.6,0.15,64,3880,4
0.7,0.15,63,4072,3
0.8,0.15,60,3918,4
0.9,0.15,86,4039,2
1.0,0.15,67,3983,4
0.1,0.16,73,4103,2
0.2,0.16,58,4083,1
0.3,0.16,70,3970,2
0.4,0.16,71,4129,6
0.5,0.16,66,3930,3
0.6,0.16,61,4074,1
0.7,0.16,77,4008,4
0.8,0.16,56,4077,2
0.9,0.16,79,4145,2
1.0,0.16,68,3931,2
0.1,0.17,65,4070,3
0.2,0.17,74,4282,2
0.3,0.17,65,4312,2
0.4,0.17,68,4115,3
0.5,0.17,80,4161,2
0.6,0.17,68,4154,3
0.7,0.17,49,4062,1
0.8,0.17,82,4218,3
0.9,0.17,71,4225,0
1.0,0.17,69,4062,6
0.1,0.18,62,3992,4
0.2,0.18,75,4163,3
0.3,0.18,67,4009,1
0.4,0.18,83,4246,4
0.5,0.18,75,4140,4
0.6,0.18,68,4006,2
0.7,0.18,57,4084,4
0.8,0.18,61,3868,2
0.9,0.18,72,4119,2
1.0,0.18,71,4114,5
0.1,0.19,68,4150,2
0.2,0.19,77,4131,3
0.3,0.19,72,4138,3
