0.9,0.0,209,2372,3258
0.91,0.0,189,2166,3010
0.92,0.0,213,2296,3151
0.93,0.0,196,2417,3211
0.94,0.0,184,2246,3118
0.95,0.0,192,2305,3132
0.96,0.0,210,2368,3248
0.97,0.0,208,2304,3102
0.98,0.0,202,2406,3187
0.99,0.0,183,2357,3122
1.0,0.0,195,2306,3026
0.9,0.01,182,2534,3347
0.91,0.01,189,2523,3275
0.92,0.01,219,2502,3223
0.93,0.01,214,2482,3231
0.94,0.01,202,2611,3336
0.95,0.01,223,2325,3077
0.96,0.01,196,2558,3387
0.97,0.01,186,2321,3121
0.98,0.01,191,2416,3250
0.99,0.01,221,2417,3159
1.0,0.01,203,2420,3304
0.9,0.02,197,2403,3144
0.91,0.02,208,2414,3177
0.92,0.02,179,2334,3088
0.93,0.02,190,2355,3101
0.94,0.02,201,2343,3057
0.95,0.02,203,2423,3069
0.96,0.02,209,2211,3078
0.97,0.02,199,2446,3276
0.98,0.02,186,2316,3184
0.99,0.02,186,2449,3187
1.0,0.02,197,2499,3136
0.9,0.03,182,2348,3155
0.91,0.03,194,2484,3274
0.92,0.03,191,2403,3089
0.93,0.03,215,2322,3084
0.94,0.03,188,2435,3187
0.95,0.03,209,2237,3083
0.96,0.03,211,2419,3185
0.97,0.03,186,2419,3230
0.98,0.03,210,2309,3049
0.99,0.03,205,2352,3138
1.0,0.03,197,2355,3209
0.9,0.04,199,2543,3335
0.91,0.04,204,2513,3084
0.92,0.04,196,2351,3237
0.93,0.04,206,2385,3155
0.94,0.04,191,2132,2968
0.95,0.04,194,2324,3210
0.96,0.04,177,2409,3172
0.97,0.04,193,2280,3078
0.98,0.04,212,2415,3187
0.99,0.04,197,2517,3247
1.0,0.04,204,2361,3121
0.9,0.05,198,2260,3124
0.91,0.05,178,2377,3213
0.92,0.05,214,2246,3023
0.93,0.05,197,2317,3093
0.94,0.05,202,2311,3197
0.95,0.05,196,2381,3226
0.96,0.05,212,2485,3156
0.97,0.05,195,2527,3230
0.98,0.05,196,2645,3247
0.99,0.05,205,2216,3107
1.0,0.05,203,2326,3152
