0.0,0.1,297,1005,531
0.05,0.1,294,1023,515
0.1,0.1,300,1145,563
0.15,0.1,288,1161,596
0.2,0.1,273,1102,541
0.25,0.1,293,1128,555
0.3,0.1,301,1102,598
0.35,0.1,294,1182,638
0.4,0.1,311,1074,568
0.45,0.1,296,1085,569
0.5,0.1,306,1122,580
0.55,0.1,304,1066,584
0.6,0.1,306,1113,550
0.65,0.1,302,1187,551
0.7,0.1,305,1086,571
0.75,0.1,289,1132,634
0.8,0.1,285,1141,527
0.85,0.1,280,1148,578
0.9,0.1,297,1184,616
0.95,0.1,302,1109,575
1.0,0.1,300,1139,557
